Business Name,Phone,Website,Maps Link,Rating,Review Count,Category,Address,Business Age,Opening Hours,Latest Review,Status,Priority,Follow-up Date
Elegant Exposition Events,080946 54499,,https://www.google.com/maps/place/Elegant+Exposition+Events/data=!4m7!3m6!1s0x396db5685b718a9f:0xb68dee8003cb4863!8m2!3d26.8607624!4d75.7635987!16s%2Fg%2F11rhvxm218!19sChIJn4pxW2i1bTkRY0jLA4DujbY?authuser=0&hl=en&rclk=1,5.0,16,Event planner,Open 24 hours,,,,Not Called,None,
Saini Event Mansarover,096808 68703,,https://www.google.com/maps/place/Saini+Event+Mansarover/data=!4m7!3m6!1s0x396db524612c9e69:0xc2fbf9834ad38b1e!8m2!3d26.857368!4d75.7415867!16s%2Fg%2F11wjdm34nw!19sChIJaZ4sYSS1bTkRHovTSoP5-8I?authuser=0&hl=en&rclk=1,5.0,10,Event planner,Open,,· Closes 5 pm,,Not Called,None,
RJ Group ( creating moments memorable ),,,https://www.google.com/maps/place/RJ+Group+%28+creating+moments+memorable+%29/data=!4m7!3m6!1s0x396db590641cef27:0xc4f2610b311989fc!8m2!3d26.846274!4d75.772552!16s%2Fg%2F11b6pdp0nm!19sChIJJ-8cZJC1bTkR_IkZMQth8sQ?authuser=0&hl=en&rclk=1,4.9,68,Event planner,Open,,· Closes 7 pm,,Not Called,None,
Bellavista party decoration,,,https://www.google.com/maps/place/Bellavista+party+decoration/data=!4m7!3m6!1s0x396db5d09059c313:0x67ea2667e60548b6!8m2!3d26.8599217!4d75.7708568!16s%2Fg%2F11z0wl8r67!19sChIJE8NZkNC1bTkRtkgF5mcm6mc?authuser=0&hl=en&rclk=1,5.0,4,Event planner,Open 24 hours,,,,Not Called,None,
Vidhi vaani birthday decor,075971 40625,,https://www.google.com/maps/place/Vidhi+vaani+birthday+decor/data=!4m7!3m6!1s0x396db519f84df78d:0xea3668112b6c85b!8m2!3d26.843875!4d75.7719492!16s%2Fg%2F11w2zs2tcs!19sChIJjfdN-Bm1bTkRW8i2EoFmow4?authuser=0&hl=en&rclk=1,5.0,85,Event planner,Open,,· Closes 11 pm,,Not Called,None,
Srisay Events - Wedding & Event Planner in Jaipur · Visited link,,https://srisay-events.grexa.site/,https://www.google.com/maps/place/Srisay+Events+-+Wedding+%26+Event+Planner+in+Jaipur/data=!4m7!3m6!1s0x396db59545e57493:0x976deae11f7b57f8!8m2!3d26.8465446!4d75.7620842!16s%2Fg%2F11xthnjmdm!19sChIJk3TlRZW1bTkR-Fd7H-HqbZc?authuser=0&hl=en&rclk=1,5.0,4,Event planner,,,Open 24 hours,,Not Called,None,
Design My Wed (Event & Wedding Planner),073003 78552,,https://www.google.com/maps/place/Design+My+Wed+%28Event+%26+Wedding+Planner%29/data=!4m7!3m6!1s0x396db5977da07beb:0xcc8a4f7af1a73134!8m2!3d26.8398825!4d75.7658675!16s%2Fg%2F11lz004pd2!19sChIJ63ugfZe1bTkRNDGn8XpPisw?authuser=0&hl=en&rclk=1,5.0,11,Event planner,Open,,· Closes 8 pm,,Not Called,None,
The Celebration Studio,097847 59329,https://www.instagram.com/thecelebrationstudio__?igsh=ZWR4MzhwZnpkNmNj,https://www.google.com/maps/place/The+Celebration+Studio/data=!4m7!3m6!1s0x396db52f0fc177c7:0xcb949389d40268c4!8m2!3d26.8583828!4d75.7658692!16s%2Fg%2F11nz0vhlb_!19sChIJx3fBDy-1bTkRxGgC1ImTlMs?authuser=0&hl=en&rclk=1,4.6,101,Event planner,·,,Open,,Not Called,None,
Parmar Events,080005 81762,https://www.instagram.com/parmar__events/,https://www.google.com/maps/place/Parmar+Events/data=!4m7!3m6!1s0x8b75c56a71c13085:0x9fcb40839518c469!8m2!3d26.8334144!4d75.7501622!16s%2Fg%2F11y_kysx57!19sChIJhTDBcWrFdYsRacQYlYNAy58?authuser=0&hl=en&rclk=1,4.9,8,Event planner,·,,Open,,Not Called,None,
Balloon Decoration - Birthday Decoration Jaipur,087952 80341,https://www.bookdecoration.com/,https://www.google.com/maps/place/Balloon+Decoration+-+Birthday+Decoration+Jaipur/data=!4m7!3m6!1s0x396db53804aa4475:0xe6860784289aee!8m2!3d26.84667!4d75.768866!16s%2Fg%2F11wwpv0243!19sChIJdUSqBDi1bTkR7poohAeG5gA?authuser=0&hl=en&rclk=1,5.0,26,Event planner,·,,Open 24 hours,,Not Called,None,
The Balloon Decoration Jaipur,095496 15605,,https://www.google.com/maps/place/The+Balloon+Decoration+Jaipur/data=!4m7!3m6!1s0x396db5a86e7917fb:0xd72a9defaf639852!8m2!3d26.8496198!4d75.773562!16s%2Fg%2F11njy6s25q!19sChIJ-xd5bqi1bTkRUphjr--dKtc?authuser=0&hl=en&rclk=1,5.0,7,Event management company,Open 24 hours,,,,Not Called,None,
Market Catcher Events,088240 13344,,https://www.google.com/maps/place/Market+Catcher+Events/data=!4m7!3m6!1s0x396db5067414b20f:0x377b9f8aa3170b43!8m2!3d26.8586017!4d75.742894!16s%2Fg%2F11nb6m04fm!19sChIJD7IUdAa1bTkRQwsXo4qfezc?authuser=0&hl=en&rclk=1,5.0,6,Event management company,Open,,· Closes 8 pm,,Not Called,None,
Show elite event,070231 07836,,https://www.google.com/maps/place/Show+elite+event/data=!4m7!3m6!1s0x396db5f321f57c0d:0x1753566c62b49a39!8m2!3d26.8386015!4d75.7639234!16s%2Fg%2F11l73z04b8!19sChIJDXz1IfO1bTkROZq0YmxWUxc?authuser=0&hl=en&rclk=1,5.0,3,Wedding planner,Open,,· Closes 7 pm,,Not Called,None,
Jaipur decoration wholesaler,095099 48238,https://www.instagram.com/jaipurdecoration?igsh=NmN2bWJtMnF1aDZp,https://www.google.com/maps/place/Jaipur+decoration+wholesaler/data=!4m7!3m6!1s0x396db50089fb4237:0x4bbdf4cc5f589857!8m2!3d26.868828!4d75.75656!16s%2Fg%2F11rgc0_3kw!19sChIJN0L7iQC1bTkRV5hYX8z0vUs?authuser=0&hl=en&rclk=1,4.8,181,Event planner,·,,Open,,Not Called,None,
Ss paradise,080790 68748,,https://www.google.com/maps/place/Ss+paradise/data=!4m7!3m6!1s0x396db59f0ce1b837:0x68f08021824ce327!8m2!3d26.8448414!4d75.7638447!16s%2Fg%2F11cm0yjhcy!19sChIJN7jhDJ-1bTkRJ-NMgiGA8Gg?authuser=0&hl=en&rclk=1,4.1,551,Event venue,Open 24 hours,,,,Not Called,None,
The Decor Designer,084409 65202,http://thedecordesigner.com/,https://www.google.com/maps/place/The+Decor+Designer/data=!4m7!3m6!1s0x396db584372483bb:0xdb9c038c17eaa192!8m2!3d26.8481849!4d75.7711689!16s%2Fg%2F11y_cjsnmn!19sChIJu4MkN4S1bTkRkqHqF4wDnNs?authuser=0&hl=en&rclk=1,5.0,4,Wedding planner,·,,Open,,Not Called,None,
Prasha Event Designs & Decor,096807 41679,,https://www.google.com/maps/place/Prasha+Event+Designs+%26+Decor/data=!4m7!3m6!1s0x396db572298311e5:0x5f7ebce84220890e!8m2!3d26.8554132!4d75.7378887!16s%2Fg%2F11tf78fbyp!19sChIJ5RGDKXK1bTkRDokgQui8fl8?authuser=0&hl=en&rclk=1,5.0,8,Event management company,Open 24 hours,,,,Not Called,None,
Sana decorations,097841 26706,https://sanadecorations.com/,https://www.google.com/maps/place/Sana+decorations/data=!4m7!3m6!1s0x836e35404fddf63:0xebb794c7e54babe0!8m2!3d26.8640609!4d75.7590087!16s%2Fg%2F11xmlpvmck!19sChIJY9_9BFTjNggR4KtL5ceUt-s?authuser=0&hl=en&rclk=1,5.0,65,Event management company,·,,Open,,Not Called,None,
Surprise ballon decoration,095880 62517,https://jaipurdecorations.com/,https://www.google.com/maps/place/Surprise+ballon+decoration/data=!4m7!3m6!1s0x396db5b1920f8271:0xbdc56c210d6c801d!8m2!3d26.8702012!4d75.7559336!16s%2Fg%2F11v_5t7hnj!19sChIJcYIPkrG1bTkRHYBsDSFsxb0?authuser=0&hl=en&rclk=1,4.9,48,Event planner,·,,Open 24 hours,,Not Called,None,
"Maven Events | Corporate Events & Destination Wedding Planner in Jaipur, Rajasthan",,,"https://www.google.com/maps/place/Maven+Events+%7C+Corporate+Events+%26+Destination+Wedding+Planner+in+Jaipur,+Rajasthan/data=!4m7!3m6!1s0x396db5338700f4fb:0x903a1d807078400f!8m2!3d26.846318!4d75.7355948!16s%2Fg%2F11z69q2kkb!19sChIJ-_QAhzO1bTkRD0B4cIAdOpA?authuser=0&hl=en&rclk=1",5.0,8,Event planner,Open,,· Closes 8:30 pm,,Not Called,None,
Shree Ji Wedding Event Planner,093142 06370,,https://www.google.com/maps/place/Shree+Ji+Wedding+Event+Planner/data=!4m7!3m6!1s0x396db563e1ad149d:0x76491da00d403a23!8m2!3d26.8451114!4d75.7639029!16s%2Fg%2F11lmlw7h28!19sChIJnRSt4WO1bTkRIzpADaAdSXY?authuser=0&hl=en&rclk=1,5.0,2,Wedding service,Open 24 hours,,,,Not Called,None,
Anchor Prashant Mishra,070147 03367,https://anchorprashantmishra.blogspot.com/?m=1,https://www.google.com/maps/place/Anchor+Prashant+Mishra/data=!4m7!3m6!1s0x396db526b0846d69:0x2c48eb6cfae65630!8m2!3d26.8599325!4d75.7717653!16s%2Fg%2F11h4zqdh0z!19sChIJaW2EsCa1bTkRMFbm-mzrSCw?authuser=0&hl=en&rclk=1,5.0,142,Event planner,·,,Open 24 hours,,Not Called,None,
namaste caterers and events,093593 33337,https://namastecaterers.com/,https://www.google.com/maps/place/namaste+caterers+and+events/data=!4m7!3m6!1s0x396db51e84325303:0x919da09683a4e041!8m2!3d26.8577332!4d75.7409282!16s%2Fg%2F11lz90v6cm!19sChIJA1MyhB61bTkRQeCkg5agnZE?authuser=0&hl=en&rclk=1,5.0,53,Wedding planner,·,,Open,,Not Called,None,
Firangi flowers & events jaipur,,,https://www.google.com/maps/place/Firangi+flowers+%26+events+jaipur/data=!4m7!3m6!1s0x396db54675c4ca95:0x89d1fead87d95a79!8m2!3d26.851128!4d75.7495208!16s%2Fg%2F11yy5kz952!19sChIJlcrEdUa1bTkReVrZh63-0Yk?authuser=0&hl=en&rclk=1,3.0,1,Event planner,,,,,Not Called,None,
Ridhi Sidhi Tent House,082393 31633,,https://www.google.com/maps/place/Ridhi+Sidhi+Tent+House/data=!4m7!3m6!1s0x396db5bec0ba4999:0xc26ab3ad3febfac5!8m2!3d26.8426387!4d75.7453366!16s%2Fg%2F11kqw45x8y!19sChIJmUm6wL61bTkRxfrrP62zasI?authuser=0&hl=en&rclk=1,4.8,85,Tent House Supplier,Open,,· Closes 8:30 pm,,Not Called,None,
Weddings by Navdeep Makkar | Wedding Planner in Jaipur,084277 85793,https://weddingsbynavdeepmakkar.com/,https://www.google.com/maps/place/Weddings+by+Navdeep+Makkar+%7C+Wedding+Planner+in+Jaipur/data=!4m7!3m6!1s0x396db56ee7d06ce9:0xfec540542d6ed78a!8m2!3d26.8568031!4d75.7735666!16s%2Fg%2F11xvr_30f7!19sChIJ6WzQ5261bTkRitduLVRAxf4?authuser=0&hl=en&rclk=1,5.0,3,Wedding planner,·,,Open 24 hours,,Not Called,None,
Surprise balloon decoration,082902 18178,,https://www.google.com/maps/place/Surprise+balloon+decoration/data=!4m7!3m6!1s0x396db578bd917d7d:0xd80d0ea22ad64211!8m2!3d26.8635208!4d75.7727822!16s%2Fg%2F11zcg2_pjn!19sChIJfX2RvXi1bTkREULWKqIODdg?authuser=0&hl=en&rclk=1,5.0,2,Event planner,Open 24 hours,,,,Not Called,None,
"TRON3- Dj | Wedding DJ | Party Dj in Mansarovar, Jaipur",097828 81155,https://tron3music.in/,"https://www.google.com/maps/place/TRON3-+Dj+%7C+Wedding+DJ+%7C+Party+Dj+in+Mansarovar,+Jaipur/data=!4m7!3m6!1s0x396db5abbb66ee51:0x7d0fa6b597630c7a!8m2!3d26.848235!4d75.765517!16s%2Fg%2F11rn7v_mf9!19sChIJUe5mu6u1bTkRegxjl7WmD30?authuser=0&hl=en&rclk=1",5.0,13,Wedding service,·,,Open,,Not Called,None,
Party Props,090578 78182,,https://www.google.com/maps/place/Party+Props/data=!4m7!3m6!1s0x396db50411aadf85:0xafa6921469afd79e!8m2!3d26.8625074!4d75.7491676!16s%2Fg%2F11f6g1lqfz!19sChIJhd-qEQS1bTkRntevaRSSpq8?authuser=0&hl=en&rclk=1,4.8,5,Event planner,Open,,· Closes 8 pm,,Not Called,None,
Clever Balloon decoration,076650 51833,https://cleverdecorations.com/,https://www.google.com/maps/place/Clever+Balloon+decoration/data=!4m7!3m6!1s0x396db54ba79634ff:0x524227f66eb1fb5!8m2!3d26.8705601!4d75.756069!16s%2Fg%2F11w1hz95ld!19sChIJ_zSWp0u1bTkRtR_rZn8iJAU?authuser=0&hl=en&rclk=1,4.7,61,Event planner,·,,Open 24 hours,,Not Called,None,
weddylife,092562 50532,https://www.weddylife.in/,https://www.google.com/maps/place/weddylife/data=!4m7!3m6!1s0xad8f6d08a4be7e47:0xe0c242aea7be90f!8m2!3d26.8579449!4d75.7415354!16s%2Fg%2F11ldx12z2k!19sChIJR36-pAhtj60RD-l76iokDA4?authuser=0&hl=en&rclk=1,5.0,1,Wedding planner,·,,Open,,Not Called,None,
ASJ Planner & Designer- Luxury Wedding Planner in Jaipur,078912 31555,https://www.ankitasomaanijain.com/,https://www.google.com/maps/place/ASJ+Planner+%26+Designer-+Luxury+Wedding+Planner+in+Jaipur/data=!4m7!3m6!1s0x396db53a8c525989:0xabe07287a7c0e523!8m2!3d26.8357308!4d75.7526595!16s%2Fg%2F11ysn433bc!19sChIJiVlSjDq1bTkRI-XAp4dy4Ks?authuser=0&hl=en&rclk=1,5.0,2,Wedding planner,·,,Open,,Not Called,None,
Balloon Decoration By Madhav One Class Decor,063763 93590,,https://www.google.com/maps/place/Balloon+Decoration+By+Madhav+One+Class+Decor/data=!4m7!3m6!1s0x396c4b255d13a925:0x9fa6d7794bf49226!8m2!3d26.8542808!4d75.743656!16s%2Fg%2F11l6j354bx!19sChIJJakTXSVLbDkRJpL0S3nXpp8?authuser=0&hl=en&rclk=1,5.0,20,Event planner,Open,,· Closes 6 pm,,Not Called,None,
SRG WEDDING PLANNER & EVENTS,,,https://www.google.com/maps/place/SRG+WEDDING+PLANNER+%26+EVENTS/data=!4m7!3m6!1s0x396db5a2f1a060f5:0xd96a43497006077c!8m2!3d26.8324742!4d75.7472484!16s%2Fg%2F11z76wq8jb!19sChIJ9WCg8aK1bTkRfAcGcElDatk?authuser=0&hl=en&rclk=1,5.0,2,Wedding planner,Open 24 hours,,,,Not Called,None,
Rock n wedding and event planner,076109 43014,,https://www.google.com/maps/place/Rock+%27n%27+wedding+and+event+planner/data=!4m7!3m6!1s0x396db5c5849814ff:0x49f0e048cecfec35!8m2!3d26.8702491!4d75.723914!16s%2Fg%2F11nch2s1y8!19sChIJ_xSYhMW1bTkRNezPzkjg8Ek?authuser=0&hl=en&rclk=1,4.6,11,Event planner,Open 24 hours,,,,Not Called,None,
SAUBHAGYA BANQUET & GARDEN,098285 31313,http://www.funberg.in/,https://www.google.com/maps/place/SAUBHAGYA+BANQUET+%26+GARDEN/data=!4m7!3m6!1s0x396db5004a99c1c3:0x2f7bed6f2a17b8f3!8m2!3d26.8459068!4d75.7396403!16s%2Fg%2F11ltpxk1nr!19sChIJw8GZSgC1bTkR87gXKm_tey8?authuser=0&hl=en&rclk=1,4.5,47,Wedding venue,"FUNBERG, Opp Mahima Elanza Funberg Road, Vande Mataram Marg",,Open,,Not Called,None,
Magnious events,,http://www.magniousevents.com/,https://www.google.com/maps/place/Magnious+events/data=!4m7!3m6!1s0x396db5004ee92c13:0x6bbbd079e86cff10!8m2!3d26.8380165!4d75.7877798!16s%2Fg%2F11w98_lpsx!19sChIJEyzpTgC1bTkREP9s6HnQu2s?authuser=0&hl=en&rclk=1,4.7,31,Event management company,,,Open,,Not Called,None,
R.S TENT HOUSE,077289 89874,,https://www.google.com/maps/place/R.S+TENT+HOUSE/data=!4m7!3m6!1s0x396db561a16368eb:0x12cea4bfd01a5b1d!8m2!3d26.8474766!4d75.7588799!16s%2Fg%2F11sjfpbhhx!19sChIJ62hjoWG1bTkRHVsa0L-kzhI?authuser=0&hl=en&rclk=1,5.0,6,Event planner,Open,,· Closes 8:30 pm,,Not Called,None,
Dot&Dot Dance Academy & Events,096365 35649,https://www.instagram.com/dotndotevents?igsh=dDQ1ZnMwdmx5dGU2&utm_source=qr,https://www.google.com/maps/place/Dot%26Dot+Dance+Academy+%26+Events/data=!4m7!3m6!1s0x396db5005414834b:0x768fad9b68dad40b!8m2!3d26.8533995!4d75.7356974!16s%2Fg%2F11bxc3zf0x!19sChIJS4MUVAC1bTkRC9TaaJutj3Y?authuser=0&hl=en&rclk=1,5.0,117,Event planner,·,,Open,,Not Called,None,
THE MITTAL’S ENTERTAINMENT,092682 24466,,https://www.google.com/maps/place/THE+MITTAL%E2%80%99S+ENTERTAINMENT/data=!4m7!3m6!1s0x396db5bedd95977b:0x94b31c0059e41c06!8m2!3d26.8440641!4d75.770789!16s%2Fg%2F11gbx92941!19sChIJe5eV3b61bTkRBhzkWQAcs5Q?authuser=0&hl=en&rclk=1,4.6,5,Event management company,Open 24 hours,,,,Not Called,None,
kp events,077423 41773,,https://www.google.com/maps/place/kp+events/data=!4m7!3m6!1s0x396db54eb38fc959:0x3d7cd373b700757!8m2!3d26.8710885!4d75.7665828!16s%2Fg%2F11ydb0p_7d!19sChIJWcmPs061bTkRVwdwOzfN1wM?authuser=0&hl=en&rclk=1,5.0,7,Event planner,Open,,· Closes 10 pm,,Not Called,None,
Kanta tent & electric decoration,096945 28317,,https://www.google.com/maps/place/Kanta+tent+%26+electric+decoration/data=!4m7!3m6!1s0x396db50056bc6cc9:0xc8f0da973d9a2766!8m2!3d26.8462698!4d75.750377!16s%2Fg%2F11wwhzm0c9!19sChIJyWy8VgC1bTkRZieaPZfa8Mg?authuser=0&hl=en&rclk=1,5.0,2,Event planner,,,,,Not Called,None,
Decor Station Jaipur,095490 55505,,https://www.google.com/maps/place/Decor+Station+Jaipur/data=!4m7!3m6!1s0x396db51158ebbd97:0xe84232eacea2079!8m2!3d26.8326631!4d75.7571715!16s%2Fg%2F11mm818j_v!19sChIJl73rWBG1bTkReSDqrC4jhA4?authuser=0&hl=en&rclk=1,5.0,4,Event planner,Open 24 hours,,,,Not Called,None,
Kiran Paradise,097827 32614,,https://www.google.com/maps/place/Kiran+Paradise/data=!4m7!3m6!1s0x396db59f5df6abe7:0x28ef20b06dc7f98!8m2!3d26.8385562!4d75.7563999!16s%2Fg%2F11gbl3xmnd!19sChIJ56v2XZ-1bTkRmH_cBgvyjgI?authuser=0&hl=en&rclk=1,4.2,502,Wedding venue,Open 24 hours,,,,Not Called,None,
Near by dance academy & Event company,088900 13023,,https://www.google.com/maps/place/Near+by+dance+academy+%26+Event+company/data=!4m7!3m6!1s0x396db5e275efd231:0x34246f986462172a!8m2!3d26.8662626!4d75.7577918!16s%2Fg%2F11v6wn64f0!19sChIJMdLvdeK1bTkRKhdiZJhvJDQ?authuser=0&hl=en&rclk=1,5.0,120,Event planner,Open,,· Closes 10 pm,,Not Called,None,
R K Lawn,097820 93785,,https://www.google.com/maps/place/R+K+Lawn/data=!4m7!3m6!1s0x396db5bd1c722547:0x4cb7d2a01d5af52d!8m2!3d26.849967!4d75.77396!16s%2Fg%2F1hm23xxmm!19sChIJRyVyHL21bTkRLfVaHaDSt0w?authuser=0&hl=en&rclk=1,4.0,506,Event venue,Open 24 hours,,,,Not Called,None,
KS Event & wedding planner,089630 66272,,https://www.google.com/maps/place/KS+Event+%26+wedding+planner/data=!4m7!3m6!1s0x396db550ef987eed:0xf4cde70779349e3c!8m2!3d26.8268867!4d75.7734667!16s%2Fg%2F11l25qxzmz!19sChIJ7X6Y71C1bTkRPJ40eQfnzfQ?authuser=0&hl=en&rclk=1,5.0,9,Event planner,Open 24 hours,,,,Not Called,None,
Tara Tent House,,,https://www.google.com/maps/place/Tara+Tent+House/data=!4m7!3m6!1s0x396db4fefca06c0b:0xf7975224880a7829!8m2!3d26.8719913!4d75.7576096!16s%2Fg%2F1ydxc3n3b!19sChIJC2yg_P60bTkRKXgKiCRSl_c?authuser=0&hl=en&rclk=1,4.2,37,Event planner,Open,,· Closes 9 pm,,Not Called,None,
R c events and conferences godown,096100 12007,,https://www.google.com/maps/place/R+c+events+and+conferences+godown/data=!4m7!3m6!1s0x396db59060fb6e25:0xbeb88b9660f9414e!8m2!3d26.8536181!4d75.7765589!16s%2Fg%2F11svw5x42r!19sChIJJW77YJC1bTkRTkH5YJaLuL4?authuser=0&hl=en&rclk=1,4.2,5,Event planner,Open 24 hours,,,,Not Called,None,
"Perfect place to find venues for weddings, birthdays, office parties, business meetings, offsites",,,"https://www.google.com/maps/place/Perfect+place+to+find+venues+for+weddings,+birthdays,+office+parties,+business+meetings,+offsites/data=!4m7!3m6!1s0x396db5a7792f55d1:0x7820a5fb3b12309e!8m2!3d26.854506!4d75.760814!16s%2Fg%2F11c1pcs6_j!19sChIJ0VUveae1bTkRnjASO_ulIHg?authuser=0&hl=en&rclk=1",4.1,8,Event planner,,,,,Not Called,None,
Vista Event Decoration,088245 28264,https://www.vistaeventdecoration.com/,https://www.google.com/maps/place/Vista+Event+Decoration/data=!4m7!3m6!1s0x396db531fd36d1b7:0xf456597f1d7c7fe7!8m2!3d26.8579989!4d75.7696684!16s%2Fg%2F11y3zg9_bb!19sChIJt9E2_TG1bTkR5398HX9ZVvQ?authuser=0&hl=en&rclk=1,5.0,1,Balloon artist,·,,Open,,Not Called,None,
Purnima lighting & Events,,,https://www.google.com/maps/place/Purnima+lighting+%26+Events/data=!4m7!3m6!1s0x396db535ab2e9383:0xcde69846034261bb!8m2!3d26.8614726!4d75.7360919!16s%2Fg%2F11l2q8zzhq!19sChIJg5MuqzW1bTkRu2FCA0aY5s0?authuser=0&hl=en&rclk=1,5.0,3,Event planner,Open,,· Closes 6 pm,,Not Called,None,
The Aadhya Event,098284 41999,,https://www.google.com/maps/place/The+Aadhya+Event/data=!4m7!3m6!1s0x396db506cede7bff:0x1ee8e50a891f5859!8m2!3d26.8623954!4d75.7565399!16s%2Fg%2F11jz9wlqq8!19sChIJ_3vezga1bTkRWVgfiQrl6B4?authuser=0&hl=en&rclk=1,5.0,2,Event planner,Open now,,,,Not Called,None,
Capturing Crew,097722 22071,https://capturingcrew.com/,https://www.google.com/maps/place/Capturing+Crew/data=!4m7!3m6!1s0x396db5414b4a8da7:0x27f1d6a9e3bfa3b1!8m2!3d26.8518911!4d75.7557368!16s%2Fg%2F11tfy4_gmb!19sChIJp41KS0G1bTkRsaO_46nW8Sc?authuser=0&hl=en&rclk=1,4.9,122,Wedding photographer,·,,Open,,Not Called,None,
Classic Creators Events,,http://classiccreators.com/,https://www.google.com/maps/place/Classic+Creators+Events/data=!4m7!3m6!1s0x396db58fab3bfad9:0x688a7b2fb677a66e!8m2!3d26.8432821!4d75.7477828!16s%2Fg%2F11nr11ct4q!19sChIJ2fo7q4-1bTkRbqZ3ti97img?authuser=0&hl=en&rclk=1,,,Wedding planner,,,Open 24 hours,,Not Called,None,
RAJA PARADISE,098290 62154,,https://www.google.com/maps/place/RAJA+PARADISE/data=!4m7!3m6!1s0x396db576f7292707:0x7cc35807c01beb36!8m2!3d26.8377083!4d75.7572744!16s%2Fg%2F11fjzkhny3!19sChIJBycp93a1bTkRNusbwAdYw3w?authuser=0&hl=en&rclk=1,4.2,857,Wedding venue,Open,,· Closes 11 pm,,Not Called,None,
Ankit Tent House,093148 87611,,https://www.google.com/maps/place/Ankit+Tent+House/data=!4m7!3m6!1s0x396db5a8ffffffff:0x8261d445e0cb531f!8m2!3d26.8439771!4d75.7700071!16s%2Fg%2F1wfcmkcq!19sChIJ_____6i1bTkRH1PL4EXUYYI?authuser=0&hl=en&rclk=1,3.3,3,Event planner,Open,,· Closes 8:30 pm,,Not Called,None,
Shaan choreographer,097847 62577,,https://www.google.com/maps/place/Shaan+choreographer/data=!4m7!3m6!1s0x396db5b80c4b89d7:0xba69b3e08601d8da!8m2!3d26.8508823!4d75.7553788!16s%2Fg%2F11b69_5s1f!19sChIJ14lLDLi1bTkR2tgBhuCzabo?authuser=0&hl=en&rclk=1,4.9,57,Event planner,Closed,,· Opens 4 pm,,Not Called,None,
Sabb Creations - Resin & wedding services,070144 63339,https://sabbcreations.in/,https://www.google.com/maps/place/Sabb+Creations+-+Resin+%26+wedding+services/data=!4m7!3m6!1s0x396db53c74fd4fb9:0xedc66856c52a785c!8m2!3d26.851441!4d75.768928!16s%2Fg%2F11w9r53vsy!19sChIJuU_9dDy1bTkRXHgqxVZoxu0?authuser=0&hl=en&rclk=1,4.9,44,Wedding planner,·,,Open,,Not Called,None,
Chopra Paradise,098290 16591,,https://www.google.com/maps/place/Chopra+Paradise/data=!4m7!3m6!1s0x396db51ada5d597b:0x7af69dab2aa5272d!8m2!3d26.8584442!4d75.7436842!16s%2Fg%2F11s4vc_whf!19sChIJe1ld2hq1bTkRLSelKqud9no?authuser=0&hl=en&rclk=1,4.5,179,Wedding venue,Open 24 hours,,,,Not Called,None,
Bollon decoration by mandeep,,,https://www.google.com/maps/place/Bollon+decoration+by+mandeep/data=!4m7!3m6!1s0x396db53146ea029b:0x4f79bfaec4ff08e6!8m2!3d26.8514262!4d75.7649321!16s%2Fg%2F11xnc2127m!19sChIJmwLqRjG1bTkR5gj_xK6_eU8?authuser=0&hl=en&rclk=1,,,Event planner,Open 24 hours,,,,Not Called,None,
Marriage Garden,,,https://www.google.com/maps/place/Marriage+Garden/data=!4m7!3m6!1s0x396db5a63dc00001:0x797678eb7c01b746!8m2!3d26.8569959!4d75.7646752!16s%2Fg%2F11kj8_wbjr!19sChIJAQDAPaa1bTkRRrcBfOt4dnk?authuser=0&hl=en&rclk=1,4.9,11,Wedding venue,,,,,Not Called,None,
Radha Krishna Marriage Garden,,,https://www.google.com/maps/place/Radha+Krishna+Marriage+Garden/data=!4m7!3m6!1s0x396db576f27427b5:0x8f06d7b655221d48!8m2!3d26.8383549!4d75.7568201!16s%2Fg%2F11f15jgyt8!19sChIJtSd08na1bTkRSB0iVbbXBo8?authuser=0&hl=en&rclk=1,4.2,359,Wedding planner,Open 24 hours,,,,Not Called,None,
Balaji Events,080583 47606,,https://www.google.com/maps/place/Balaji+Events/data=!4m7!3m6!1s0x396db50e0a856421:0xce1b41ff575b8012!8m2!3d26.8427558!4d75.7319426!16s%2Fg%2F11s7r0t4qq!19sChIJIWSFCg61bTkREoBbV_9BG84?authuser=0&hl=en&rclk=1,5.0,3,Wedding planner,,,,,Not Called,None,
Siddhartha Paradise Marriage Garden,,,https://www.google.com/maps/place/Siddhartha+Paradise+Marriage+Garden/data=!4m7!3m6!1s0x396db5bd0fe0feeb:0x5e12c3558a92c742!8m2!3d26.8495453!4d75.7742292!16s%2Fg%2F11c6cpkfms!19sChIJ6_7gD721bTkRQseSilXDEl4?authuser=0&hl=en&rclk=1,4.2,101,Event venue,,,,,Not Called,None,
Jain Events and Caterers,072308 88688,https://jain-events-and-caterers.netlify.app/,https://www.google.com/maps/place/Jain+Events+and+Caterers/data=!4m7!3m6!1s0x396db5faef05ef95:0x342159ef9cc88ac0!8m2!3d26.8448834!4d75.7341847!16s%2Fg%2F11vjkv_hx2!19sChIJle8F7_q1bTkRwIrInO9ZITQ?authuser=0&hl=en&rclk=1,4.8,79,Wedding planner,·,,Open 24 hours,,Not Called,None,
